AreaCode,Size_sqft,Bedrooms,Bathrooms,Furnishing,View,Developer,ParkingSpaces,AnnualRent,PropertyValuation,PropertyType,PropertyAge,AmenityCount,PricePerSqFt,RentToValueRatio,BedBathRatio,RentalYield,PricePerBedroom,PricePerBathroom,RentPerBedroom,RentPerBathroom,AgeBucket,AreaName,Count_Area,AvgAge_Area,MedianAge_Area,AvgVal_Area,MedianVal_Area,AvgRent_Area,MedianRent_Area,AvgPricePerSqFt_Area,AvgRentToValue_Area
2,422,2,2,1,1,1,3,28979,422864,0,23,6,1002.0473933649289,0.06853030761663324,1.0,6.853030761663324,211432.0,211432.0,14489.5,14489.5,1,Downtown,150,14.986666666666666,16.5,3836531.2933333335,2075979.5,135382.2,94756.0,3732.885512365932,0.05127796328444744
1,514,1,1,1,3,1,3,27063,526377,0,5,4,1024.079766536965,0.051413720584296045,1.0,5.141372058429605,526377.0,526377.0,27063.0,27063.0,2,Business Bay,150,13.353333333333333,13.5,4000665.84,2364883.0,179861.19333333333,124607.0,2288.9976748101667,0.05601908357283476
5,3124,3,2,1,2,4,1,175855,4191058,1,16,5,1341.5678617157491,0.0419595720221481,1.5,4.19595720221481,1397019.3333333333,2095529.0,58618.333333333336,87927.5,0,Jvc,150,13.586666666666666,14.0,4014959.1533333333,2651562.5,183752.94666666666,136238.0,2326.06565864143,0.052906540760329336
5,3766,4,5,2,4,2,2,157449,3184833,2,7,4,845.6805629314923,0.049437129042558904,0.8,4.94371290425589,796208.25,636966.6,39362.25,31489.8,2,Jvc,150,13.586666666666666,14.0,4014959.1533333333,2651562.5,183752.94666666666,136238.0,2326.06565864143,0.052906540760329336
4,1130,2,2,0,2,1,3,68624,1246234,0,12,4,1102.8619469026548,0.05506510013368276,1.0,5.506510013368276,623117.0,623117.0,34312.0,34312.0,0,Jlt,150,13.88,13.5,3156171.5933333333,2043886.0,154496.21333333335,114277.5,1840.1885660442886,0.24058174764235896
2,1182,2,3,2,3,2,1,81142,1728384,0,5,3,1462.253807106599,0.04694674331630008,0.6666666666666666,4.694674331630008,864192.0,576128.0,40571.0,27047.333333333332,2,Downtown,150,14.986666666666666,16.5,3836531.2933333335,2075979.5,135382.2,94756.0,3732.885512365932,0.05127796328444744
1,3139,2,3,1,0,1,2,161854,2636800,1,6,4,840.0127429117554,0.06138273665048544,0.6666666666666666,6.138273665048544,1318400.0,878933.3333333334,80927.0,53951.333333333336,2,Business Bay,150,13.353333333333333,13.5,4000665.84,2364883.0,179861.19333333333,124607.0,2288.9976748101667,0.05601908357283476
7,1650,3,2,0,0,0,2,63208,1279230,0,23,4,775.290909090909,0.0494109737889199,1.5,4.94109737889199,426410.0,639615.0,21069.333333333332,31604.0,1,The Springs,150,13.433333333333334,13.0,2985468.46,2037891.0,155682.62666666668,119137.5,1519.4261088490166,0.05484829468197995
4,973,3,3,1,3,1,2,52494,1187287,0,1,5,1220.2332990750258,0.04421340417270635,1.0,4.421340417270635,395762.3333333333,395762.3333333333,17498.0,17498.0,2,Jlt,150,13.88,13.5,3156171.5933333333,2043886.0,154496.21333333335,114277.5,1840.1885660442886,0.24058174764235896
3,2799,2,2,1,0,0,2,198639,3285138,1,6,5,1173.6827438370847,0.06046595302845725,1.0,6.046595302845725,1642569.0,1642569.0,99319.5,99319.5,2,Dubai Marina,150,14.393333333333333,14.5,3314335.4133333336,1853638.0,134646.74666666667,103249.5,2471.29217690207,0.0555398391489938
6,1797,1,2,0,0,5,3,77286,1831905,0,20,3,1019.4240400667779,0.04218886896427489,0.5,4.218886896427489,1831905.0,915952.5,77286.0,38643.0,0,Palm Jumeirah,150,13.633333333333333,12.0,3560174.4,2499373.5,165528.33333333334,118620.0,1884.9414233125622,0.0533842397045628
7,3170,2,2,1,3,4,2,137766,2740374,1,13,6,864.4712933753943,0.050272700003722116,1.0,5.027270000372211,1370187.0,1370187.0,68883.0,68883.0,0,The Springs,150,13.433333333333334,13.0,2985468.46,2037891.0,155682.62666666668,119137.5,1519.4261088490166,0.05484829468197995
6,1918,2,1,0,1,1,1,180719,2858296,0,7,5,1490.2481751824816,0.06322613193315178,2.0,6.322613193315179,1429148.0,2858296.0,90359.5,180719.0,2,Palm Jumeirah,150,13.633333333333333,12.0,3560174.4,2499373.5,165528.33333333334,118620.0,1884.9414233125622,0.0533842397045628
5,2540,3,3,2,3,1,3,109714,2479308,1,17,4,976.1055118110236,0.044251863826519335,1.0,4.425186382651933,826436.0,826436.0,36571.333333333336,36571.333333333336,0,Jvc,150,13.586666666666666,14.0,4014959.1533333333,2651562.5,183752.94666666666,136238.0,2326.06565864143,0.052906540760329336
4,1010,3,3,0,3,1,2,42398,839942,0,1,6,831.6257425742574,0.05047729486083563,1.0,5.047729486083563,279980.6666666667,279980.6666666667,14132.666666666666,14132.666666666666,2,Jlt,150,13.88,13.5,3156171.5933333333,2043886.0,154496.21333333335,114277.5,1840.1885660442886,0.24058174764235896
7,1496,3,2,0,4,0,2,119183,1841950,0,21,6,1231.25,0.06470479654713754,1.5,6.4704796547137535,613983.3333333334,920975.0,39727.666666666664,59591.5,1,The Springs,150,13.433333333333334,13.0,2985468.46,2037891.0,155682.62666666668,119137.5,1519.4261088490166,0.05484829468197995
0,1339,1,1,1,1,3,3,84807,1975782,0,11,5,1475.565347274085,0.04292325772782625,1.0,4.292325772782625,1975782.0,1975782.0,84807.0,84807.0,0,Arabian Ranches,150,13.866666666666667,13.0,3829629.88,2393458.0,179787.60666666666,126352.5,2254.776368531902,0.05689350499168153
1,3268,6,7,0,4,2,2,178442,2667313,2,14,4,816.1912484700123,0.0668995352251498,0.8571428571428571,6.68995352251498,444552.1666666667,381044.71428571426,29740.333333333332,25491.714285714286,0,Business Bay,150,13.353333333333333,13.5,4000665.84,2364883.0,179861.19333333333,124607.0,2288.9976748101667,0.05601908357283476
3,5157,6,6,0,1,5,2,291423,5037848,2,12,6,976.8950940469265,0.057846723442231684,1.0,5.784672344223169,839641.3333333334,839641.3333333334,48570.5,48570.5,0,Dubai Marina,150,14.393333333333333,14.5,3314335.4133333336,1853638.0,134646.74666666667,103249.5,2471.29217690207,0.0555398391489938
7,1750,3,4,2,3,2,3,154447,2277417,0,10,6,1301.3811428571428,0.06781674151022847,0.75,6.781674151022847,759139.0,569354.25,51482.333333333336,38611.75,2,The Springs,150,13.433333333333334,13.0,2985468.46,2037891.0,155682.62666666668,119137.5,1519.4261088490166,0.05484829468197995
3,4561,3,4,1,2,4,1,334884,5247949,2,10,5,1150.613681210261,0.06381235793259424,0.75,6.381235793259424,1749316.3333333333,1311987.25,111628.0,83721.0,2,Dubai Marina,150,14.393333333333333,14.5,3314335.4133333336,1853638.0,134646.74666666667,103249.5,2471.29217690207,0.0555398391489938
6,1720,3,4,1,0,1,3,102945,1536378,0,12,6,893.2430232558139,0.06700499486454506,0.75,6.700499486454506,512126.0,384094.5,34315.0,25736.25,0,Palm Jumeirah,150,13.633333333333333,12.0,3560174.4,2499373.5,165528.33333333334,118620.0,1884.9414233125622,0.0533842397045628
7,453,1,1,2,3,4,3,19096,459638,0,6,5,1014.6534216335541,0.041545738167862535,1.0,4.154573816786254,459638.0,459638.0,19096.0,19096.0,2,The Springs,150,13.433333333333334,13.0,2985468.46,2037891.0,155682.62666666668,119137.5,1519.4261088490166,0.05484829468197995
7,1703,2,3,1,1,2,1,110760,1879099,0,3,4,1103.4051673517322,0.05894314243155895,0.6666666666666666,5.894314243155895,939549.5,626366.3333333334,55380.0,36920.0,2,The Springs,150,13.433333333333334,13.0,2985468.46,2037891.0,155682.62666666668,119137.5,1519.4261088490166,0.05484829468197995
7,3084,3,4,0,3,2,3,172069,2939201,1,5,4,953.0483138780804,0.0585427808441818,0.75,5.854278084418181,979733.6666666666,734800.25,57356.333333333336,43017.25,2,The Springs,150,13.433333333333334,13.0,2985468.46,2037891.0,155682.62666666668,119137.5,1519.4261088490166,0.05484829468197995
3,451,3,4,2,1,1,3,38243,618936,0,19,4,1372.3636363636363,0.061788294750992026,0.75,6.178829475099203,206312.0,154734.0,12747.666666666666,9560.75,0,Dubai Marina,150,14.393333333333333,14.5,3314335.4133333336,1853638.0,134646.74666666667,103249.5,2471.29217690207,0.0555398391489938
7,5200,3,3,2,2,2,3,212333,4797958,2,11,3,922.6842307692308,0.04425486842527592,1.0,4.425486842527592,1599319.3333333333,1599319.3333333333,70777.66666666667,70777.66666666667,0,The Springs,150,13.433333333333334,13.0,2985468.46,2037891.0,155682.62666666668,119137.5,1519.4261088490166,0.05484829468197995
4,1990,2,2,1,2,5,1,105746,2010488,1,5,5,1010.2954773869346,0.05259718038605553,1.0,5.259718038605553,1005244.0,1005244.0,52873.0,52873.0,2,Jlt,150,13.88,13.5,3156171.5933333333,2043886.0,154496.21333333335,114277.5,1840.1885660442886,0.24058174764235896
0,4346,4,3,0,2,1,2,452439,7800705,2,14,5,1794.916014726185,0.0579997577142066,1.3333333333333333,5.799975771420661,1950176.25,2600235.0,113109.75,150813.0,0,Arabian Ranches,150,13.866666666666667,13.0,3829629.88,2393458.0,179787.60666666666,126352.5,2254.776368531902,0.05689350499168153
5,1918,2,1,0,1,1,1,61283,1387861,0,22,4,723.5980187695516,0.044156439297595364,2.0,4.415643929759536,693930.5,1387861.0,30641.5,61283.0,1,Jvc,150,13.586666666666666,14.0,4014959.1533333333,2651562.5,183752.94666666666,136238.0,2326.06565864143,0.052906540760329336
3,3018,5,5,1,3,5,2,246921,5198046,2,9,6,1722.347912524851,0.04750265772946219,1.0,4.750265772946219,1039609.2,1039609.2,49384.2,49384.2,2,Dubai Marina,150,14.393333333333333,14.5,3314335.4133333336,1853638.0,134646.74666666667,103249.5,2471.29217690207,0.0555398391489938
1,5438,5,5,0,3,5,2,365616,7593241,2,11,3,1396.32971680765,0.04815019041276314,1.0,4.815019041276313,1518648.2,1518648.2,73123.2,73123.2,0,Business Bay,150,13.353333333333333,13.5,4000665.84,2364883.0,179861.19333333333,124607.0,2288.9976748101667,0.05601908357283476
0,4987,6,6,1,1,2,2,337545,6916316,2,9,4,1386.8690595548426,0.04880416105915346,1.0,4.880416105915346,1152719.3333333333,1152719.3333333333,56257.5,56257.5,2,Arabian Ranches,150,13.866666666666667,13.0,3829629.88,2393458.0,179787.60666666666,126352.5,2254.776368531902,0.05689350499168153
0,634,1,1,1,1,1,1,24413,605388,0,22,6,954.8706624605678,0.04032620402122275,1.0,4.032620402122275,605388.0,605388.0,24413.0,24413.0,1,Arabian Ranches,150,13.866666666666667,13.0,3829629.88,2393458.0,179787.60666666666,126352.5,2254.776368531902,0.05689350499168153
0,1562,2,1,0,4,4,3,83910,1440849,0,22,3,922.4385403329065,0.058236498064682694,2.0,5.82364980646827,720424.5,1440849.0,41955.0,83910.0,1,Arabian Ranches,150,13.866666666666667,13.0,3829629.88,2393458.0,179787.60666666666,126352.5,2254.776368531902,0.05689350499168153
3,1723,2,3,1,2,1,1,62156,1377149,0,12,6,799.2739408009286,0.04513382357319361,0.6666666666666666,4.513382357319361,688574.5,459049.6666666667,31078.0,20718.666666666668,0,Dubai Marina,150,14.393333333333333,14.5,3314335.4133333336,1853638.0,134646.74666666667,103249.5,2471.29217690207,0.0555398391489938
0,884,3,2,1,2,0,1,34714,857402,0,9,5,969.9117647058823,0.04048742596821561,1.5,4.048742596821561,285800.6666666667,428701.0,11571.333333333334,17357.0,2,Arabian Ranches,150,13.866666666666667,13.0,3829629.88,2393458.0,179787.60666666666,126352.5,2254.776368531902,0.05689350499168153
6,1250,3,3,1,3,0,2,81576,1173443,0,24,5,938.7544,0.06951850238997548,1.0,6.951850238997547,391147.6666666667,391147.6666666667,27192.0,27192.0,1,Palm Jumeirah,150,13.633333333333333,12.0,3560174.4,2499373.5,165528.33333333334,118620.0,1884.9414233125622,0.0533842397045628
6,2048,3,4,0,1,2,3,146063,3121670,1,15,3,1524.2529296875,0.04679001944472029,0.75,4.679001944472029,1040556.6666666666,780417.5,48687.666666666664,36515.75,0,Palm Jumeirah,150,13.633333333333333,12.0,3560174.4,2499373.5,165528.33333333334,118620.0,1884.9414233125622,0.0533842397045628
3,1155,3,2,0,0,2,2,92062,1444139,0,17,3,1250.3367965367966,0.06374871116976967,1.5,6.374871116976967,481379.6666666667,722069.5,30687.333333333332,46031.0,0,Dubai Marina,150,14.393333333333333,14.5,3314335.4133333336,1853638.0,134646.74666666667,103249.5,2471.29217690207,0.0555398391489938
7,748,1,2,2,3,3,3,48123,839309,0,22,6,1122.0708556149732,0.05733645177163595,0.5,5.733645177163595,839309.0,419654.5,48123.0,24061.5,1,The Springs,150,13.433333333333334,13.0,2985468.46,2037891.0,155682.62666666668,119137.5,1519.4261088490166,0.05484829468197995
6,2459,4,4,2,2,1,1,222717,3588863,1,8,4,1459.4806832045547,0.06205781608269806,1.0,6.205781608269806,897215.75,897215.75,55679.25,55679.25,2,Palm Jumeirah,150,13.633333333333333,12.0,3560174.4,2499373.5,165528.33333333334,118620.0,1884.9414233125622,0.0533842397045628
1,2807,6,5,0,3,2,1,284732,4530485,2,15,4,1613.9953687210545,0.06284801737562314,1.2,6.284801737562313,755080.8333333334,906097.0,47455.333333333336,56946.4,0,Business Bay,150,13.353333333333333,13.5,4000665.84,2364883.0,179861.19333333333,124607.0,2288.9976748101667,0.05601908357283476
0,3777,6,7,1,3,5,3,197020,3788409,2,6,4,1003.020651310564,0.05200600040808688,0.8571428571428571,5.200600040808688,631401.5,541201.2857142857,32836.666666666664,28145.714285714286,2,Arabian Ranches,150,13.866666666666667,13.0,3829629.88,2393458.0,179787.60666666666,126352.5,2254.776368531902,0.05689350499168153
3,736,3,3,2,2,4,2,25549,625323,0,25,3,849.6236413043479,0.04085728495513519,1.0,4.085728495513519,208441.0,208441.0,8516.333333333334,8516.333333333334,1,Dubai Marina,150,14.393333333333333,14.5,3314335.4133333336,1853638.0,134646.74666666667,103249.5,2471.29217690207,0.0555398391489938
6,642,3,2,1,4,1,2,25305,589401,0,24,5,918.0700934579439,0.04293341884387709,1.5,4.293341884387709,196467.0,294700.5,8435.0,12652.5,1,Palm Jumeirah,150,13.633333333333333,12.0,3560174.4,2499373.5,165528.33333333334,118620.0,1884.9414233125622,0.0533842397045628
7,4230,4,4,2,4,5,2,159587,3845850,2,9,4,909.1843971631206,0.0414958981759559,1.0,4.14958981759559,961462.5,961462.5,39896.75,39896.75,2,The Springs,150,13.433333333333334,13.0,2985468.46,2037891.0,155682.62666666668,119137.5,1519.4261088490166,0.05484829468197995
1,2249,2,1,2,2,1,3,175826,3372403,1,18,3,1499.5122276567363,0.05213671082607862,2.0,5.213671082607862,1686201.5,3372403.0,87913.0,175826.0,0,Business Bay,150,13.353333333333333,13.5,4000665.84,2364883.0,179861.19333333333,124607.0,2288.9976748101667,0.05601908357283476
7,1903,3,3,2,4,1,1,81300,1475574,0,2,6,775.3935890698897,0.05509720285122942,1.0,5.509720285122942,491858.0,491858.0,27100.0,27100.0,2,The Springs,150,13.433333333333334,13.0,2985468.46,2037891.0,155682.62666666668,119137.5,1519.4261088490166,0.05484829468197995
6,5992,4,3,0,2,3,2,307997,6795252,2,10,5,1134.0540720961283,0.04532532421167015,1.3333333333333333,4.532532421167015,1698813.0,2265084.0,76999.25,102665.66666666667,2,Palm Jumeirah,150,13.633333333333333,12.0,3560174.4,2499373.5,165528.33333333334,118620.0,1884.9414233125622,0.0533842397045628
4,2149,4,3,0,2,2,3,250327,3847597,1,7,5,1790.4127501163332,0.06506060795868174,1.3333333333333333,6.506060795868174,961899.25,1282532.3333333333,62581.75,83442.33333333333,2,Jlt,150,13.88,13.5,3156171.5933333333,2043886.0,154496.21333333335,114277.5,1840.1885660442886,0.24058174764235896
2,5675,3,2,2,0,3,2,266981,6607341,2,10,5,1164.2891629955948,0.04040672337026347,1.5,4.040672337026347,2202447.0,3303670.5,88993.66666666667,133490.5,2,Downtown,150,14.986666666666666,16.5,3836531.2933333335,2075979.5,135382.2,94756.0,3732.885512365932,0.05127796328444744
0,1083,3,4,1,1,3,2,56296,1189421,0,21,6,1098.265004616805,0.04733059194347502,0.75,4.7330591943475016,396473.6666666667,297355.25,18765.333333333332,14074.0,1,Arabian Ranches,150,13.866666666666667,13.0,3829629.88,2393458.0,179787.60666666666,126352.5,2254.776368531902,0.05689350499168153
7,1924,1,1,2,1,1,2,140376,2713601,0,4,6,1410.39553014553,0.05173052338940028,1.0,5.173052338940028,2713601.0,2713601.0,140376.0,140376.0,2,The Springs,150,13.433333333333334,13.0,2985468.46,2037891.0,155682.62666666668,119137.5,1519.4261088490166,0.05484829468197995
7,2365,3,2,2,2,5,3,266666,4181681,1,11,3,1768.152642706131,0.06377004845658958,1.5,6.377004845658958,1393893.6666666667,2090840.5,88888.66666666667,133333.0,0,The Springs,150,13.433333333333334,13.0,2985468.46,2037891.0,155682.62666666668,119137.5,1519.4261088490166,0.05484829468197995
4,417,2,3,2,4,3,2,19052,454304,0,20,4,1089.4580335731414,0.04193667676269634,0.6666666666666666,4.1936676762696345,227152.0,151434.66666666666,9526.0,6350.666666666667,0,Jlt,150,13.88,13.5,3156171.5933333333,2043886.0,154496.21333333335,114277.5,1840.1885660442886,0.24058174764235896
4,483,1,1,0,3,1,1,15771,357382,0,4,3,739.9213250517598,0.04412925105349458,1.0,4.412925105349458,357382.0,357382.0,15771.0,15771.0,2,Jlt,150,13.88,13.5,3156171.5933333333,2043886.0,154496.21333333335,114277.5,1840.1885660442886,0.24058174764235896
4,4556,4,3,1,1,2,2,288376,4778007,2,10,5,1048.7284899034241,0.060354871811615175,1.3333333333333333,6.035487181161518,1194501.75,1592669.0,72094.0,96125.33333333333,2,Jlt,150,13.88,13.5,3156171.5933333333,2043886.0,154496.21333333335,114277.5,1840.1885660442886,0.24058174764235896
7,600,2,2,0,1,1,2,33638,686056,0,21,5,1143.4266666666667,0.04903098289352473,1.0,4.903098289352473,343028.0,343028.0,16819.0,16819.0,1,The Springs,150,13.433333333333334,13.0,2985468.46,2037891.0,155682.62666666668,119137.5,1519.4261088490166,0.05484829468197995
3,1686,2,3,2,3,3,3,149833,2441165,0,15,4,1447.903321470937,0.06137766189503782,0.6666666666666666,6.1377661895037825,1220582.5,813721.6666666666,74916.5,49944.333333333336,0,Dubai Marina,150,14.393333333333333,14.5,3314335.4133333336,1853638.0,134646.74666666667,103249.5,2471.29217690207,0.0555398391489938
6,1355,2,2,2,0,4,3,79319,1352952,0,7,6,998.4885608856089,0.058626617943578194,1.0,5.86266179435782,676476.0,676476.0,39659.5,39659.5,2,Palm Jumeirah,150,13.633333333333333,12.0,3560174.4,2499373.5,165528.33333333334,118620.0,1884.9414233125622,0.0533842397045628
4,1204,1,1,0,2,2,3,54702,945909,0,17,3,785.6387043189369,0.05783008724940771,1.0,5.783008724940771,945909.0,945909.0,54702.0,54702.0,0,Jlt,150,13.88,13.5,3156171.5933333333,2043886.0,154496.21333333335,114277.5,1840.1885660442886,0.24058174764235896
4,1814,2,1,0,4,4,3,117880,2673514,0,8,3,1473.8224917309813,0.044091783323371415,2.0,4.409178332337142,1336757.0,2673514.0,58940.0,117880.0,2,Jlt,150,13.88,13.5,3156171.5933333333,2043886.0,154496.21333333335,114277.5,1840.1885660442886,0.24058174764235896
2,1036,3,2,2,2,4,1,72639,1117837,0,19,6,1078.9932432432433,0.06498174599695662,1.5,6.498174599695663,372612.3333333333,558918.5,24213.0,36319.5,0,Downtown,150,14.986666666666666,16.5,3836531.2933333335,2075979.5,135382.2,94756.0,3732.885512365932,0.05127796328444744
6,649,2,2,2,4,2,1,35734,784613,0,12,6,1208.9568567026195,0.045543471749767084,1.0,4.554347174976709,392306.5,392306.5,17867.0,17867.0,0,Palm Jumeirah,150,13.633333333333333,12.0,3560174.4,2499373.5,165528.33333333334,118620.0,1884.9414233125622,0.0533842397045628
1,1918,3,4,2,2,0,2,122464,2367118,0,10,4,1234.1595411887383,0.051735485936907244,0.75,5.173548593690724,789039.3333333334,591779.5,40821.333333333336,30616.0,2,Business Bay,150,13.353333333333333,13.5,4000665.84,2364883.0,179861.19333333333,124607.0,2288.9976748101667,0.05601908357283476
3,1270,1,1,2,0,2,3,105268,1796512,0,5,5,1414.5763779527558,0.05859576779893483,1.0,5.859576779893483,1796512.0,1796512.0,105268.0,105268.0,2,Dubai Marina,150,14.393333333333333,14.5,3314335.4133333336,1853638.0,134646.74666666667,103249.5,2471.29217690207,0.0555398391489938
5,2526,2,2,1,4,5,1,109643,2461579,1,9,6,974.4968329374506,0.04454173520329837,1.0,4.454173520329837,1230789.5,1230789.5,54821.5,54821.5,2,Jvc,150,13.586666666666666,14.0,4014959.1533333333,2651562.5,183752.94666666666,136238.0,2326.06565864143,0.052906540760329336
0,686,2,3,1,3,0,1,54008,796330,0,4,5,1160.8309037900874,0.06782112943126593,0.6666666666666666,6.782112943126593,398165.0,265443.3333333333,27004.0,18002.666666666668,2,Arabian Ranches,150,13.866666666666667,13.0,3829629.88,2393458.0,179787.60666666666,126352.5,2254.776368531902,0.05689350499168153
4,1063,3,4,0,2,3,2,83532,1538572,0,22,5,1447.3866415804328,0.05429190184144778,0.75,5.429190184144779,512857.3333333333,384643.0,27844.0,20883.0,1,Jlt,150,13.88,13.5,3156171.5933333333,2043886.0,154496.21333333335,114277.5,1840.1885660442886,0.24058174764235896
1,3455,4,3,1,2,2,2,206644,3159506,1,6,3,914.473516642547,0.065403895419094,1.3333333333333333,6.5403895419094,789876.5,1053168.6666666667,51661.0,68881.33333333333,2,Business Bay,150,13.353333333333333,13.5,4000665.84,2364883.0,179861.19333333333,124607.0,2288.9976748101667,0.05601908357283476
3,1166,3,4,2,3,5,3,62154,1351421,0,21,3,1159.023156089194,0.045991589593472354,0.75,4.5991589593472355,450473.6666666667,337855.25,20718.0,15538.5,1,Dubai Marina,150,14.393333333333333,14.5,3314335.4133333336,1853638.0,134646.74666666667,103249.5,2471.29217690207,0.0555398391489938
